employee_id,age,experience_years,education_level,department,skill_level,technical_skill_score,communication_score,leadership_score,problem_solving_score,task_id,task_complexity,required_skill_level,deadline_days,workload_hours,task_priority,team_size,previous_task_success_rate,attendance_rate,performance_rating,idle_time_hours,conflict_rate,allocation_status
2990,56,9,Bachelor,Operations,Medium,99,73,99,68,2342,Low,Medium,18,4,Critical,7,98,84,Excellent,1,2,Reassignment Required
2991,40,23,Master,Finance,High,48,63,71,77,8679,High,Medium,10,4,Low,7,61,86,Poor,5,4,Reassignment Required
2992,29,10,PhD,HR,High,41,76,58,42,8329,Medium,Medium,7,11,Medium,5,85,81,Excellent,5,4,Suboptimal
2993,47,24,Bachelor,Operations,Medium,42,65,63,77,2844,Low,Expert,10,4,Medium,8,77,83,Average,2,0,Suboptimal
2994,28,1,PhD,Marketing,Low,97,86,86,80,1461,Low,Low,5,3,High,4,86,93,Good,0,2,Optimal
2995,51,4,PhD,Marketing,Low,92,53,32,93,3991,Medium,Medium,16,6,Medium,3,76,73,Good,1,0,Optimal
2996,28,29,PhD,IT,Expert,83,97,35,79,7843,Medium,Expert,29,2,Critical,2,74,98,Poor,2,1,Reassignment Required
2997,24,6,Diploma,Finance,Expert,87,68,77,69,1200,Medium,High,19,6,Medium,4,66,80,Good,2,2,Optimal
2998,22,5,Diploma,IT,High,44,69,93,86,1515,Medium,Low,3,11,High,7,76,95,Good,2,0,Optimal
2999,57,21,PhD,R&D,High,49,42,42,61,6871,High,Low,7,9,Low,4,78,84,Average,3,1,Suboptimal
3000,46,22,Master,HR,Expert,67,46,65,77,6450,Low,Low,19,8,Low,9,86,83,Good,4,4,Suboptimal
3001,58,2,Bachelor,Operations,Expert,54,75,99,71,5839,High,Medium,12,4,Medium,4,99,96,Excellent,3,2,Suboptimal
3002,22,12,Master,Marketing,Expert,53,50,62,94,7490,High,Medium,10,10,Low,6,76,87,Poor,5,0,Reassignment Required
3003,36,2,Diploma,Finance,Medium,85,71,86,82,4231,Medium,Medium,5,11,Critical,2,91,91,Good,0,3,Suboptimal
3004,58,25,Bachelor,Marketing,Expert,62,98,84,49,4696,Low,Medium,29,8,Low,6,75,78,Excellent,0,4,Reassignment Required
3005,34,24,PhD,R&D,Medium,52,97,42,71,4293,High,High,2,2,Critical,3,89,84,Poor,4,0,Optimal
3006,29,29,Master,IT,Medium,55,51,80,82,8001,High,Expert,3,7,Low,4,73,90,Poor,5,0,Optimal
3007,26,23,Master,IT,Expert,69,54,82,43,2629,Medium,Low,14,5,Low,2,77,72,Average,4,2,Optimal
3008,30,20,PhD,Operations,Low,79,77,65,68,5018,Low,Expert,15,7,Critical,9,81,89,Good,2,3,Optimal
3009,22,5,Master,Finance,Low,47,97,34,84,5489,Low,Low,20,4,Critical,9,75,82,Poor,0,4,Suboptimal
3010,57,10,Diploma,R&D,High,56,63,54,47,8563,Low,Low,13,6,Medium,9,75,71,Poor,2,4,Optimal
3011,56,27,PhD,Finance,Expert,69,40,66,59,3016,High,Low,17,4,Critical,7,85,84,Poor,4,2,Suboptimal
3012,23,25,Master,Operations,High,56,57,48,86,9358,Medium,Low,20,8,Medium,2,65,83,Poor,0,2,Optimal
3013,44,16,PhD,R&D,Expert,74,85,64,46,1975,Low,High,4,6,High,2,66,76,Average,2,2,Optimal
3014,30,9,Bachelor,R&D,High,40,95,63,40,5547,High,High,19,5,Critical,4,68,98,Poor,1,3,Suboptimal
3015,55,11,PhD,IT,Medium,88,46,83,99,8305,High,Low,26,11,Medium,7,85,73,Poor,5,2,Reassignment Required
3016,35,16,Master,IT,Expert,97,81,75,64,1859,Low,Low,15,8,Medium,5,61,73,Average,1,3,Suboptimal
3017,25,3,Diploma,IT,Low,63,80,35,65,4944,Medium,Medium,15,8,Low,8,95,93,Average,2,3,Reassignment Required
3018,51,1,PhD,Marketing,Expert,87,41,30,48,1209,Medium,Low,9,11,Critical,5,62,79,Average,3,1,Suboptimal
3019,52,10,PhD,HR,High,88,79,63,62,1213,Low,Expert,3,10,Low,5,80,90,Poor,2,2,Reassignment Required
3020,59,6,Master,IT,High,64,93,85,79,6897,High,High,2,4,Medium,6,62,88,Excellent,0,2,Reassignment Required
3021,32,1,Diploma,HR,High,41,70,55,41,6782,Medium,Expert,7,11,Critical,4,68,82,Excellent,4,4,Suboptimal
3022,56,25,Diploma,HR,High,64,72,71,65,8402,High,Medium,9,9,Medium,3,71,97,Poor,2,2,Reassignment Required
3023,29,17,Bachelor,Finance,High,53,91,67,53,1303,High,High,22,8,Low,9,67,75,Good,0,3,Suboptimal
3024,24,20,Bachelor,Operations,High,78,69,55,83,8276,Medium,Medium,5,10,Medium,6,96,77,Good,0,2,Reassignment Required
3025,35,3,Master,Marketing,Low,96,70,88,70,8000,High,Medium,17,3,Medium,2,80,79,Good,1,0,Optimal
3026,34,7,Diploma,HR,High,90,73,53,65,9174,High,Expert,3,7,Low,5,96,86,Average,2,4,Optimal
3027,53,19,Diploma,Marketing,Low,72,46,50,94,1860,Low,Low,9,6,Critical,2,99,78,Good,5,0,Optimal
3028,55,13,Bachelor,Finance,Expert,56,64,89,88,5047,Medium,High,8,4,Low,6,62,83,Good,3,3,Suboptimal
3029,40,11,Bachelor,IT,Medium,98,55,49,58,2855,High,High,9,8,Critical,9,80,98,Average,3,0,Reassignment Required
3030,59,21,Master,R&D,Low,70,61,35,77,7951,Medium,Low,24,6,Critical,7,85,89,Excellent,4,3,Optimal
3031,37,20,Diploma,HR,Expert,49,75,96,92,3167,Medium,Expert,17,7,High,5,83,74,Poor,4,4,Suboptimal
3032,23,26,PhD,Operations,Medium,45,92,39,44,6959,High,Medium,24,5,Medium,4,93,95,Excellent,1,1,Suboptimal
3033,38,29,Bachelor,R&D,Low,78,66,41,96,2633,Medium,Expert,8,8,Critical,5,91,72,Average,2,0,Reassignment Required
3034,55,17,Master,Finance,Low,64,56,51,45,3474,Low,Medium,21,8,Critical,5,86,78,Good,4,4,Suboptimal
3035,37,10,Diploma,Marketing,Expert,77,43,91,74,6040,Low,High,14,6,Low,7,89,98,Good,2,1,Suboptimal
3036,59,28,Diploma,IT,High,76,97,90,55,3377,High,Low,22,8,Critical,5,63,81,Excellent,5,3,Reassignment Required
3037,23,27,Bachelor,Marketing,Low,69,74,46,70,4411,Medium,Low,16,8,Critical,9,61,91,Average,3,3,Optimal
3038,23,29,Master,Operations,Low,73,80,39,57,5659,High,High,18,11,Low,6,82,70,Average,0,1,Reassignment Required
3039,47,7,PhD,HR,Expert,57,61,41,53,5275,Medium,Medium,17,9,Critical,5,63,94,Excellent,3,4,Optimal
3040,34,1,Bachelor,Operations,High,63,86,69,64,5385,High,Expert,24,2,Medium,7,96,80,Good,1,1,Optimal
3041,52,24,Master,Marketing,Medium,88,91,52,54,9677,High,Medium,7,5,Medium,6,70,74,Average,2,0,Optimal
3042,55,14,Diploma,Marketing,High,95,74,69,65,8275,Medium,Low,20,2,Low,9,95,88,Excellent,0,1,Optimal
3043,24,8,PhD,R&D,High,66,83,79,75,1772,Low,Expert,15,4,Critical,2,95,73,Good,0,2,Suboptimal
3044,29,18,Master,Operations,Expert,97,54,39,50,2832,High,Expert,27,9,Medium,4,74,81,Good,1,0,Optimal
3045,44,19,PhD,Operations,High,66,91,33,76,8605,Low,Medium,28,8,High,9,96,85,Good,0,4,Suboptimal
3046,35,7,Master,Operations,Expert,94,79,30,80,2299,Medium,Medium,7,4,Low,5,62,85,Poor,2,0,Reassignment Required
3047,48,24,Master,IT,Medium,78,83,72,76,9373,High,Medium,2,5,Low,6,89,90,Average,3,3,Optimal
3048,50,18,Master,Marketing,Low,60,60,34,46,9337,Medium,Expert,27,3,Medium,5,82,70,Average,2,3,Optimal
3049,22,4,Master,Finance,Low,58,52,63,57,6163,Low,High,2,3,Low,5,92,95,Good,4,3,Optimal
3050,38,10,PhD,IT,Expert,78,86,95,89,2839,Medium,Expert,7,6,Critical,7,60,72,Poor,0,0,Optimal
3051,51,14,Bachelor,IT,Expert,62,50,53,59,5594,High,Low,19,3,Medium,5,60,92,Average,0,3,Optimal
3052,34,7,PhD,IT,High,78,88,43,95,1802,Low,High,6,8,High,3,62,94,Average,2,4,Reassignment Required
3053,42,18,Master,R&D,High,87,92,70,41,4950,High,High,28,2,Critical,4,68,91,Poor,5,4,Optimal
3054,40,22,PhD,Finance,Low,83,95,71,65,2318,Low,Medium,12,10,High,4,91,89,Average,1,0,Reassignment Required
3055,40,26,PhD,Operations,Low,86,66,42,62,7118,Medium,Expert,15,11,High,6,72,84,Average,5,1,Reassignment Required
3056,46,7,PhD,R&D,Low,54,70,58,71,5626,Medium,Low,13,2,Low,2,90,89,Excellent,2,1,Reassignment Required
3057,43,25,Master,Marketing,Expert,82,83,94,52,3940,High,Expert,7,2,High,2,80,94,Average,3,4,Suboptimal
3058,52,26,PhD,HR,Medium,41,71,75,52,8569,High,Medium,7,10,Critical,2,82,86,Poor,1,0,Suboptimal
3059,38,29,Diploma,R&D,Medium,74,91,63,56,8398,High,Expert,15,8,Medium,5,72,91,Poor,0,4,Optimal
3060,44,18,Master,HR,Expert,90,69,92,64,6458,Low,Low,26,11,Medium,7,85,73,Good,5,3,Reassignment Required
3061,53,17,PhD,Marketing,High,59,57,33,97,3052,Low,Medium,4,5,High,6,84,72,Excellent,5,3,Reassignment Required
3062,31,9,Diploma,Finance,Medium,67,55,57,61,7454,High,Expert,3,4,High,8,67,80,Good,0,4,Optimal
3063,31,28,PhD,HR,High,96,74,30,66,7305,Low,Low,1,6,Medium,5,99,70,Excellent,1,3,Optimal
3064,57,6,Bachelor,IT,Low,97,98,65,56,9407,Low,Low,7,3,High,7,89,74,Excellent,1,2,Reassignment Required
3065,29,27,PhD,R&D,Low,54,48,42,65,1785,Medium,Medium,9,7,Critical,3,64,73,Good,1,2,Suboptimal
3066,41,8,PhD,HR,High,55,78,34,77,7979,Medium,Medium,1,7,High,6,83,95,Average,0,2,Reassignment Required
3067,53,0,Bachelor,Marketing,Low,72,90,43,53,2635,Medium,High,5,2,High,6,69,89,Excellent,0,1,Optimal
3068,35,18,Master,IT,Expert,86,76,61,92,8338,High,High,15,11,Critical,7,78,77,Good,5,1,Reassignment Required
3069,49,4,Bachelor,HR,High,51,90,79,53,4109,Medium,Low,4,10,Medium,8,94,80,Good,5,0,Optimal
3070,45,18,Master,Marketing,High,78,49,56,51,7053,Medium,Medium,10,2,Medium,6,81,80,Good,0,1,Suboptimal
3071,36,0,Bachelor,Finance,High,78,91,64,44,6004,Low,Medium,2,7,High,7,98,87,Good,0,4,Reassignment Required
3072,43,14,PhD,Marketing,Medium,82,51,32,76,6756,Medium,Expert,23,8,Medium,9,97,96,Good,0,0,Optimal
3073,51,15,PhD,Finance,High,59,47,33,43,8445,Low,Expert,7,9,Critical,3,66,79,Average,2,0,Reassignment Required
3074,25,22,Master,IT,High,68,42,36,94,1284,Medium,Expert,29,3,High,6,98,96,Poor,2,4,Suboptimal
3075,34,6,Master,Marketing,High,82,58,32,68,3413,High,Expert,24,9,High,9,79,99,Average,2,2,Reassignment Required
3076,44,25,Diploma,Operations,Medium,88,98,88,64,2643,High,High,19,11,High,8,99,95,Poor,1,1,Optimal
3077,29,11,Diploma,R&D,Low,42,50,30,84,8235,Medium,Expert,6,3,Low,7,91,82,Excellent,0,0,Optimal
3078,39,7,PhD,Operations,Medium,87,47,57,43,7335,Medium,Medium,15,3,Low,7,61,89,Excellent,5,2,Reassignment Required
3079,33,4,PhD,Operations,Expert,44,65,88,89,1643,Medium,Low,20,10,Critical,3,74,85,Good,5,3,Reassignment Required
3080,52,9,Diploma,Operations,High,99,84,82,55,8311,High,Low,12,8,High,9,69,96,Average,2,2,Optimal
3081,35,27,Diploma,R&D,Expert,41,97,39,89,9217,Low,Low,11,9,Critical,2,80,86,Good,1,2,Optimal
3082,55,20,Master,Operations,Medium,62,62,32,41,4937,Low,High,3,2,Low,7,74,87,Average,3,1,Reassignment Required
3083,39,4,Bachelor,Finance,Low,65,94,36,62,5807,Medium,Low,20,11,High,9,93,95,Excellent,4,3,Suboptimal
3084,55,16,Master,Marketing,Low,65,49,38,43,7336,High,High,28,7,Low,7,94,95,Average,3,0,Optimal
3085,32,25,Diploma,IT,High,46,57,98,59,7524,Low,High,17,2,High,6,64,72,Good,3,4,Suboptimal
3086,33,4,PhD,Operations,Low,99,51,42,56,2025,Medium,Low,7,6,Critical,5,78,97,Good,4,0,Suboptimal
3087,36,21,Diploma,Operations,Medium,49,78,69,91,6722,High,High,23,3,Critical,4,66,70,Excellent,5,1,Suboptimal
3088,52,14,PhD,IT,Medium,44,65,91,45,2068,High,Expert,23,10,Critical,3,95,71,Poor,1,0,Optimal
3089,50,12,PhD,IT,Low,86,50,91,57,5098,Low,Expert,18,4,Low,2,77,92,Excellent,4,1,Suboptimal
3090,47,27,PhD,Operations,High,51,49,39,59,9015,High,Expert,17,11,Critical,8,65,95,Good,1,1,Reassignment Required
3091,39,0,PhD,Finance,High,71,42,40,98,1175,Medium,High,16,8,Medium,2,63,95,Excellent,3,0,Reassignment Required
3092,53,10,Bachelor,IT,Medium,81,46,91,78,9095,Medium,Expert,25,3,Medium,4,64,75,Poor,4,4,Reassignment Required
3093,43,22,Diploma,Marketing,Low,70,43,85,84,2143,Low,Low,2,11,Critical,6,73,87,Good,3,4,Optimal
3094,59,0,Master,Marketing,Medium,61,79,78,80,6893,High,Low,5,5,Critical,8,92,86,Poor,4,0,Suboptimal
3095,38,10,PhD,Finance,Medium,56,47,45,73,8341,Low,High,21,11,Low,5,80,95,Average,4,3,Reassignment Required
3096,44,17,PhD,R&D,Expert,59,77,38,79,4510,Low,High,13,4,High,4,72,83,Average,0,2,Suboptimal
3097,45,17,Master,HR,Medium,59,52,62,85,5062,High,Expert,29,2,Low,6,61,94,Excellent,2,4,Optimal
3098,29,20,Master,Finance,High,82,51,64,93,8797,Low,Medium,11,11,Low,7,74,86,Good,2,1,Reassignment Required
3099,27,29,PhD,Operations,Low,47,74,68,63,1950,High,Low,24,7,Critical,8,75,95,Average,3,4,Optimal
3100,26,25,Master,HR,Low,86,77,54,57,5436,Medium,Medium,1,6,Medium,6,94,90,Good,3,3,Suboptimal
3101,50,15,Master,Operations,Expert,73,93,85,69,3744,Low,Expert,27,7,Medium,3,79,94,Good,3,0,Suboptimal
3102,49,12,Bachelor,Marketing,Expert,88,90,77,98,9312,High,High,23,2,Medium,5,60,98,Good,0,3,Optimal
3103,32,6,Master,IT,High,62,82,39,40,5670,High,Expert,3,9,Low,5,62,78,Poor,0,2,Suboptimal
3104,22,0,Diploma,Operations,Expert,77,75,70,62,2920,High,Medium,18,5,Medium,3,76,91,Excellent,3,4,Suboptimal
3105,40,25,Diploma,Marketing,Medium,92,86,88,68,6612,Low,Expert,21,8,Medium,6,76,88,Poor,0,1,Suboptimal
3106,30,15,Diploma,Finance,Medium,67,41,57,80,7419,Medium,High,4,9,Critical,6,79,71,Good,4,1,Suboptimal
3107,48,0,PhD,Operations,High,52,54,70,80,7172,Low,Medium,29,4,Medium,8,79,72,Average,4,3,Optimal
3108,55,16,Diploma,Marketing,Low,68,88,95,71,6930,Medium,Expert,9,5,High,5,63,85,Average,4,0,Optimal
3109,25,5,Bachelor,IT,High,47,73,80,41,4808,Low,High,11,10,Critical,5,70,85,Average,2,2,Suboptimal
3110,57,1,Diploma,Operations,Expert,50,78,91,87,5738,Low,Expert,17,10,High,5,74,70,Excellent,4,0,Suboptimal
3111,39,16,PhD,R&D,Low,86,65,59,75,7495,Low,Expert,11,8,Low,5,86,88,Poor,2,4,Optimal
3112,36,5,Bachelor,Marketing,Low,84,87,69,84,2104,Medium,High,3,4,Medium,6,83,87,Poor,4,3,Reassignment Required
3113,34,13,Diploma,Operations,Low,57,44,69,56,5389,High,High,19,5,Low,5,79,93,Excellent,3,3,Reassignment Required
3114,40,17,Bachelor,IT,Expert,89,87,98,82,4884,Low,Expert,20,8,Low,7,74,79,Poor,2,1,Suboptimal
3115,27,5,Bachelor,Operations,Medium,64,64,91,94,1732,Low,Low,23,7,Medium,6,65,92,Excellent,0,4,Suboptimal
3116,33,9,PhD,Operations,Medium,88,90,44,41,2581,Medium,Expert,21,7,Critical,3,77,86,Excellent,5,1,Reassignment Required
3117,58,23,PhD,R&D,Expert,61,73,32,43,4679,Low,High,11,5,Low,7,81,70,Average,2,0,Reassignment Required
3118,38,17,Bachelor,Marketing,Expert,84,86,53,83,4852,High,Low,26,11,Medium,2,80,74,Excellent,1,3,Optimal
3119,44,26,Diploma,HR,High,74,43,70,73,3427,High,High,14,9,Medium,3,83,73,Average,2,3,Suboptimal
3120,47,8,PhD,Operations,High,68,73,92,40,1323,Medium,Expert,6,10,High,3,76,93,Average,4,2,Optimal
3121,50,7,Bachelor,HR,Medium,60,66,77,62,4699,Medium,Medium,19,11,Low,4,70,93,Average,4,0,Suboptimal
3122,54,27,Master,Finance,Expert,95,94,90,45,6181,High,High,21,8,Low,9,77,88,Poor,4,4,Suboptimal
3123,48,9,Master,Operations,High,46,81,77,55,8313,High,High,29,9,Medium,3,94,90,Excellent,0,2,Optimal
3124,46,16,PhD,HR,Expert,51,93,76,41,9553,High,Medium,15,11,High,8,90,76,Good,3,3,Suboptimal
3125,31,22,Diploma,Finance,Expert,75,95,85,85,3100,Medium,High,28,3,Critical,4,87,77,Average,2,4,Reassignment Required
3126,44,29,Master,R&D,Medium,63,68,37,91,3754,High,High,11,5,High,9,83,88,Average,0,1,Reassignment Required
3127,42,28,Master,Marketing,Medium,71,44,47,51,2472,High,High,18,4,Low,4,95,77,Poor,1,0,Optimal
3128,42,25,Master,Operations,Expert,66,57,52,66,2106,High,Medium,4,7,High,4,83,95,Poor,2,1,Reassignment Required
3129,34,5,Diploma,Marketing,Low,71,43,98,58,2803,Low,Expert,28,3,Low,7,92,78,Average,5,3,Suboptimal
3130,58,13,Diploma,Finance,Low,98,40,94,67,9272,Medium,High,19,8,Critical,9,89,88,Good,4,2,Optimal
3131,54,21,PhD,Marketing,Expert,71,89,75,74,7657,Medium,Low,3,9,Low,9,96,97,Poor,0,1,Reassignment Required
3132,45,21,PhD,Marketing,Medium,71,59,95,90,7906,Medium,Expert,12,5,Critical,3,72,87,Poor,0,3,Optimal
3133,32,5,Master,IT,Low,65,45,98,82,6355,Medium,Expert,4,9,Critical,2,75,83,Excellent,2,1,Optimal
3134,38,25,Diploma,Finance,Medium,50,59,51,43,3988,Low,Low,24,9,Critical,8,68,87,Poor,5,0,Suboptimal
3135,25,6,Bachelor,Marketing,Low,85,59,94,88,8204,Low,Low,12,4,High,7,72,74,Poor,0,1,Suboptimal
3136,46,11,Master,HR,Expert,57,85,41,88,6776,Low,Low,24,2,Critical,4,66,97,Excellent,0,0,Optimal
3137,51,2,PhD,Finance,High,78,66,48,46,9516,Low,Medium,1,4,Medium,9,94,95,Average,0,0,Reassignment Required
3138,30,13,Diploma,IT,High,44,65,51,76,3361,Low,High,28,11,Low,9,85,97,Excellent,2,4,Reassignment Required
3139,42,21,PhD,Operations,Medium,55,71,84,90,2234,Medium,Expert,16,2,Low,8,68,70,Excellent,4,2,Optimal
3140,41,18,PhD,R&D,Medium,50,49,91,64,1102,Medium,Low,21,3,Low,5,94,75,Average,5,1,Optimal
3141,40,22,Diploma,Marketing,Low,93,57,80,92,5912,Medium,High,2,9,Low,5,83,76,Average,0,3,Reassignment Required
3142,40,15,Master,HR,Expert,74,80,77,97,1746,Low,High,26,5,Critical,6,92,97,Excellent,0,4,Suboptimal
3143,33,6,Diploma,IT,Low,87,51,46,90,5908,High,Medium,22,10,High,5,80,98,Good,3,2,Optimal
3144,58,7,Master,Finance,Expert,50,49,42,80,4691,Medium,Expert,3,8,High,5,81,74,Poor,5,4,Suboptimal
3145,38,17,PhD,R&D,Expert,81,63,57,56,4064,Medium,High,28,4,High,4,98,96,Poor,5,1,Suboptimal
3146,58,24,Diploma,R&D,Medium,62,63,96,80,6412,High,Low,16,2,High,7,78,77,Poor,1,1,Suboptimal
3147,49,12,Bachelor,Marketing,High,94,92,34,53,2719,Low,Low,26,2,Low,9,91,75,Average,3,1,Optimal
3148,56,20,Master,IT,High,73,90,89,76,3202,High,Medium,10,2,Medium,9,64,70,Poor,4,2,Reassignment Required
3149,39,8,Bachelor,IT,Medium,87,77,44,93,6151,High,Low,29,11,Medium,3,71,94,Average,3,4,Suboptimal
3150,35,9,Master,HR,High,56,85,73,41,7026,Medium,Low,29,4,High,7,99,81,Average,2,3,Suboptimal
3151,56,20,Diploma,Operations,Medium,49,64,75,63,8737,Medium,Medium,9,6,Low,7,65,74,Good,3,4,Reassignment Required
3152,28,22,Bachelor,Operations,Low,57,47,58,54,6452,Low,Medium,14,9,Critical,8,77,98,Poor,2,2,Reassignment Required
3153,34,26,Diploma,Operations,Expert,83,94,97,87,8184,High,Low,25,9,High,5,66,74,Average,3,0,Suboptimal
3154,39,8,Master,R&D,High,47,53,78,90,2789,Low,Expert,8,3,Critical,9,78,84,Poor,3,0,Suboptimal
3155,58,14,Master,R&D,High,98,82,72,72,1259,High,Expert,2,10,Critical,3,74,86,Average,1,0,Optimal
3156,34,19,Master,Finance,Low,65,70,97,94,2918,Medium,Medium,11,10,Critical,2,68,74,Excellent,5,3,Optimal
3157,57,1,Master,R&D,Low,42,63,49,51,7504,High,Expert,2,8,Medium,8,79,88,Average,2,2,Reassignment Required
3158,52,24,PhD,R&D,High,98,55,47,58,6518,Low,Expert,27,11,High,7,79,79,Average,4,2,Suboptimal
3159,23,12,Master,IT,High,91,59,93,91,7603,High,Expert,15,6,Low,7,63,98,Average,5,0,Reassignment Required
3160,37,1,Bachelor,Finance,Medium,63,77,78,86,9175,Low,Medium,18,6,Low,5,69,72,Excellent,0,2,Reassignment Required
3161,30,18,Master,IT,Medium,42,86,71,44,8252,High,Expert,5,9,Low,2,99,80,Good,4,2,Optimal
3162,30,25,Diploma,HR,High,77,54,41,40,8230,Medium,Low,28,9,High,8,60,95,Poor,3,1,Reassignment Required
3163,59,1,PhD,HR,Medium,41,53,65,82,1099,Medium,Low,26,6,Medium,2,94,77,Excellent,4,3,Optimal
3164,32,2,Bachelor,Finance,Low,74,92,37,98,4905,Low,Medium,25,7,Critical,6,83,94,Poor,3,2,Optimal
3165,43,5,PhD,Finance,Expert,56,51,57,48,3342,Medium,Expert,7,7,Low,9,66,82,Excellent,3,0,Reassignment Required
3166,54,2,PhD,R&D,Medium,48,73,89,78,9091,High,High,23,7,Medium,3,81,75,Average,0,4,Optimal
3167,57,9,PhD,HR,Expert,75,47,78,73,4233,High,High,19,6,Critical,3,82,72,Excellent,1,4,Suboptimal
3168,44,23,Diploma,Marketing,Medium,61,58,67,68,6024,Medium,Low,19,10,Critical,6,60,93,Poor,1,3,Suboptimal
3169,55,26,PhD,Operations,High,70,85,87,88,1327,Low,Low,26,2,Medium,8,83,88,Poor,0,2,Optimal
3170,30,5,PhD,R&D,Medium,94,44,34,87,3289,High,High,16,11,High,4,79,76,Poor,4,1,Suboptimal
3171,45,22,Master,Operations,Expert,73,95,75,87,2365,Low,Medium,19,4,High,9,91,71,Good,2,2,Reassignment Required
3172,29,15,Diploma,HR,Expert,63,66,31,85,2408,High,Expert,17,8,Medium,8,90,91,Excellent,0,0,Optimal
3173,28,16,Bachelor,Operations,High,99,80,54,98,1219,Low,High,13,10,Critical,9,92,93,Average,5,2,Suboptimal
3174,57,18,Bachelor,Marketing,Expert,48,52,30,41,7407,Low,Expert,28,3,Low,6,95,88,Excellent,3,4,Optimal
3175,39,2,Bachelor,Marketing,High,85,71,98,58,4239,High,High,8,5,Low,8,77,82,Good,5,4,Reassignment Required
3176,24,17,Diploma,IT,High,97,70,69,67,2269,High,Low,28,9,High,7,96,94,Poor,1,3,Optimal
3177,49,6,Bachelor,Finance,Expert,82,80,97,74,8542,Low,Expert,11,6,Low,6,92,80,Poor,1,0,Suboptimal
3178,27,8,Diploma,Operations,Low,41,85,98,79,4817,High,Medium,18,9,Critical,9,92,78,Good,4,3,Reassignment Required
3179,42,19,Master,Marketing,Expert,60,76,98,92,8189,Medium,Expert,11,3,Medium,6,64,88,Excellent,2,2,Reassignment Required
3180,49,11,Master,Finance,Expert,73,41,45,96,7857,High,Expert,23,9,Critical,2,77,88,Average,5,1,Reassignment Required
3181,22,4,Diploma,Finance,Medium,66,46,83,90,1067,Low,High,9,7,Low,9,68,90,Poor,0,3,Reassignment Required
3182,57,2,Bachelor,IT,Expert,76,87,92,87,9934,High,Medium,14,6,Critical,8,90,94,Good,3,4,Reassignment Required
3183,42,10,Diploma,Finance,Medium,46,50,47,61,8225,High,Low,2,3,High,8,66,83,Good,5,0,Reassignment Required
3184,56,24,Diploma,Finance,Medium,61,50,46,43,6383,Low,Expert,29,8,Medium,3,74,81,Average,3,2,Reassignment Required
3185,34,29,PhD,R&D,Expert,43,62,33,47,3012,High,Expert,17,2,Medium,4,63,98,Good,2,0,Suboptimal
3186,31,3,Diploma,HR,High,53,70,38,99,4069,Low,High,21,7,Low,5,98,70,Good,4,0,Optimal
3187,31,4,PhD,IT,Low,73,83,60,40,8666,Low,Low,16,4,Low,5,67,70,Good,5,0,Optimal
3188,34,0,Master,IT,Expert,62,84,34,75,1290,Low,High,26,7,Critical,5,83,86,Poor,2,4,Optimal
3189,58,26,PhD,Operations,Expert,83,47,45,46,7312,Low,Medium,5,2,Critical,4,67,73,Poor,4,1,Reassignment Required
3190,59,27,Diploma,Finance,High,81,95,71,64,8727,Medium,Low,1,2,Medium,5,64,82,Excellent,4,3,Optimal
3191,45,28,Master,Operations,Medium,64,71,70,68,4679,Medium,Medium,9,3,High,4,82,92,Average,5,4,Optimal
3192,23,17,PhD,R&D,High,40,87,59,40,4910,Low,High,3,11,High,5,93,97,Good,0,1,Optimal
3193,43,11,Diploma,Marketing,High,90,60,55,95,5651,High,Low,14,8,Low,5,74,80,Good,0,2,Reassignment Required
3194,38,12,Master,Finance,Medium,94,70,78,57,1352,Medium,Medium,18,5,High,4,78,87,Poor,3,3,Reassignment Required
3195,57,8,PhD,Marketing,Expert,87,40,60,43,2263,Low,Medium,12,5,Medium,3,84,81,Poor,1,1,Optimal
3196,35,1,Diploma,HR,High,54,52,79,59,2826,Medium,High,23,5,High,7,98,88,Poor,5,2,Suboptimal
3197,31,4,Diploma,R&D,High,71,50,44,85,5378,Low,Low,14,6,Medium,7,63,89,Average,4,3,Suboptimal
3198,56,12,Bachelor,Finance,Expert,53,68,81,47,2605,Medium,Medium,28,3,Low,4,67,70,Poor,3,2,Optimal
3199,46,15,Bachelor,Operations,Expert,80,43,67,66,4398,Low,Expert,16,8,Critical,9,88,87,Good,5,4,Optimal
3200,24,15,PhD,Operations,Low,60,75,67,89,5551,Medium,Low,5,4,High,4,72,71,Good,1,2,Suboptimal
3201,59,23,PhD,Finance,High,94,54,89,78,4006,Medium,Low,20,4,Medium,6,97,99,Good,3,0,Optimal
3202,38,2,PhD,Operations,Low,86,98,49,74,2004,High,Expert,20,3,Low,2,95,80,Excellent,4,4,Optimal
3203,33,21,Diploma,Finance,Medium,97,42,73,64,6967,Medium,Low,15,7,Medium,8,96,84,Average,1,2,Reassignment Required
3204,45,3,PhD,IT,Expert,46,95,92,92,7428,High,Low,9,5,High,2,90,84,Good,2,4,Reassignment Required
3205,50,10,Diploma,Operations,Expert,75,90,79,53,3078,Medium,Expert,25,5,Medium,3,78,75,Good,0,3,Suboptimal
3206,46,22,PhD,Finance,Low,60,68,51,83,3495,Low,High,17,9,Low,3,96,73,Good,0,0,Optimal
3207,57,25,Diploma,Finance,High,89,60,83,86,3261,High,Medium,12,3,Low,3,84,81,Poor,1,0,Reassignment Required
3208,47,13,Diploma,Operations,Medium,79,41,38,79,2737,Medium,Expert,13,8,Critical,2,96,92,Good,5,2,Optimal
